DateTime,HerdID,MonthString,OrigMonthString,DairyCows_Total,MilkYield,TotalKWh,CoolingKWh,VacuumKWh,WaterHeatKWh,OtherKWh,CoolingType,IBDX,GWPHE,PHEProcedure
736847,41,May,May-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736877,41,Jun,Jun-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,42,Jan,Jan-14,121,6127,2891.821199,124.0150212,282.6388855,522.3772259,1962.790067,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735659,42,Feb,Feb-14,133,29245,3067.808409,301.2784342,367.9142443,650.4900326,1748.125698,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735690,42,Mar,Mar-14,109,38140,3357.669546,404.0351001,422.2586872,708.0948374,1823.280922,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735720,42,Apr,Apr-14,113,57241,2775.122045,525.7864657,451.3270686,599.51513,1198.493381,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735751,42,May,May-14,108,60246,2770.1,737.1,511.7,686.9,834.4,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735781,42,Jun,Jun-14,102,65808,1909.9,744.6,431.3,448.1,285.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735812,42,Jul,Jul-14,102,41587,1800.5,760.2,420.3,328.3,291.7,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735843,42,Aug,Aug-14,102,42264,1586.564474,621.6039474,387.6855263,325.5157895,251.7592105,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735873,42,Sep,Sep-14,102,38946,1371.735526,477.9960526,362.9144737,288.4842105,242.3407895,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735904,42,Oct,Oct-14,102,27020,1449,326,325,370.6,427.4,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735934,42,Nov,Nov-14,102,4067,1311,49.8,74.2,234.6,952.4,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735965,42,Dec,Dec-14,102,0,1389.365385,0,11.9,294.436944,1083.028441,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735996,42,Jan,Jan-15,127,13536,2823.217516,146.0388045,289.7820408,607.5095605,1779.887111,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736024,42,Feb,Feb-15,124,31352,2851.617099,353.2611955,395.4179592,494.5534954,1608.384449,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736055,42,Mar,Mar-15,127,36400,2984.9,435.4,476.2,401.1,1672.2,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736085,42,Apr,Apr-15,112,70041,2613.8,744,491.4,417.1,961.3,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736116,42,May,May-15,107,65425,2206.1,909.3,486.8,417.1,392.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736146,42,Jun,Jun-15,107,73919,1978.417413,929.6836061,439.1790676,308.5389009,301.0158382,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736177,42,Jul,Jul-15,107,52704,1879.282587,920.8163939,423.0209324,256.2610991,279.1841618,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736208,42,Aug,Aug-15,106,45735,1676.5,819.1,395.3,222.4,239.7,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736238,42,Sep,Sep-15,106,51786,1465,707.3,374.5,179,204.2,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736269,42,Oct,Oct-15,114,34056,1809.4,594.2,392.3,215.2,607.7,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736299,42,Nov,Nov-15,122,30498,2630.4,514.2,377.3,182.8,1556.1,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736330,42,Dec,Dec-15,122,24610,2513.3,314.1,313.8,202.4,1683,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736361,42,Jan,Jan-16,147,21103,2983.8,336.7,358.7,310.5,1977.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736390,42,Feb,Feb-16,150,45530,3220.4,594.6,494.6,338.3,1792.9,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736421,42,Mar,Mar-16,141,70969,3465,831.9,570.7,345.2,1717.2,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736451,42,Apr,Apr-16,124,NaN,2647,911.1,511.9,342.4,881.6,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736482,42,May,May-16,NaN,NaN,2379.715108,1232.08705,510.9589928,246.6776978,389.9913669,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736512,42,Jun,Jun-16,NaN,NaN,1605.084892,639.7129496,349.0410072,125.7223022,490.6086331,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736543,42,Jul,Jul-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736574,42,Aug,Aug-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736604,42,Sep,Sep-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736635,42,Oct,Oct-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736665,42,Nov,Nov-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736696,42,Dec,Dec-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736727,42,Jan,Jan-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736755,42,Feb,Feb-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736786,42,Mar,Mar-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736816,42,Apr,Apr-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736847,42,May,May-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736877,42,Jun,Jun-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,43,Jan,Jan-14,123,0,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735659,43,Feb,Feb-14,155,13205,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735690,43,Mar,Mar-14,166,69749,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735720,43,Apr,Apr-14,166,125848,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735751,43,May,May-14,166,92038,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735781,43,Jun,Jun-14,158,116761,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735812,43,Jul,Jul-14,158,77992,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735843,43,Aug,Aug-14,158,78595,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735873,43,Sep,Sep-14,158,79286,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735904,43,Oct,Oct-14,158,57505,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735934,43,Nov,Nov-14,159,18474,2129.83684,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735965,43,Dec,Dec-14,158,4112,1288.041053,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735996,43,Jan,Jan-15,140,0,1309.243119,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736024,43,Feb,Feb-15,182,22392,2413.056881,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736055,43,Mar,Mar-15,197,103412,3699.3,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736085,43,Apr,Apr-15,196,148092,3982.3,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736116,43,May,May-15,196,130659,3918.7,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736146,43,Jun,Jun-15,196,151259,3901,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736177,43,Jul,Jul-15,196,106373,3775.3,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736208,43,Aug,Aug-15,196,94861,3601,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736238,43,Sep,Sep-15,196,102363,3342.5,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736269,43,Oct,Oct-15,196,75102,3358.291489,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736299,43,Nov,Nov-15,196,32796,2321.008511,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736330,43,Dec,Dec-15,194,0,1498,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736361,43,Jan,Jan-16,209,0,358,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736390,43,Feb,Feb-16,242,0,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736421,43,Mar,Mar-16,249,142926,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736451,43,Apr,Apr-16,250,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736482,43,May,May-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,44,Jan,Jan-14,88,21604,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735659,44,Feb,Feb-14,86,25852,NaN,254.0440122,445.7913196,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735690,44,Mar,Mar-14,96,31518,2690.085155,314.3391987,540.6341157,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735720,44,Apr,Apr-14,97,43158,2217.873358,424.6371824,491.0686378,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735751,44,May,May-14,97,48210,2089.401848,493.262542,538.8428235,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735781,44,Jun,Jun-14,97,64385,1891.656597,581.3068103,487.1070511,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735812,44,Jul,Jul-14,97,42739,1919.58918,616.1822728,449.9070769,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735843,44,Aug,Aug-14,97,34377,1413.974966,452.6079354,416.7197983,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735873,44,Sep,Sep-14,96,39338,1220.647083,394.6462835,385.4191906,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735904,44,Oct,Oct-14,96,23520,1164.982392,260.8503699,385.5178211,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735934,44,Nov,Nov-14,96,13528,2034.311736,158.51,294.0060438,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735965,44,Dec,Dec-14,95,15195,1844.038441,126.7851478,238.1398992,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735996,44,Jan,Jan-15,99,13638,2119.542465,134.3013359,333.9121859,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736024,44,Feb,Feb-15,104,31321,2462.285195,206.9560194,413.1899787,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736055,44,Mar,Mar-15,102,46186,2500.657198,329.6209449,521.2186107,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736085,44,Apr,Apr-15,96,67553,2017.022334,440.2639275,504.9567528,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736116,44,May,May-15,96,60366,1932.849261,550.7397445,528.0319328,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736146,44,Jun,Jun-15,95,72070,2038.907708,613.7518416,473.3927753,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736177,44,Jul,Jul-15,94,50215,1494.503696,415.1576328,347.0496134,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736208,44,Aug,Aug-15,94,41785,2170.85793,505.3788164,461.0192334,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736238,44,Sep,Sep-15,93,46374,1799.924757,389.9412092,428.846405,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736269,44,Oct,Oct-15,93,26947,2149.343481,306.0110289,397.7006387,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736299,44,Nov,Nov-15,93,20688,2187.856832,207.9915075,341.720295,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736330,44,Dec,Dec-15,90,16560,2228.84869,164.1204438,283.1852773,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736361,44,Jan,Jan-16,87,12725,2609.352419,132.0887097,326.4288403,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736390,44,Feb,Feb-16,95,21755,2749.287177,178.0556434,402.6335609,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736421,44,Mar,Mar-16,95,41219,2644.275874,266.6581708,479.4830252,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736451,44,Apr,Apr-16,95,NaN,2693.404656,413.517414,545.4570535,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736482,44,May,May-16,NaN,NaN,2295.867626,610.7266187,558.7338129,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736512,44,Jun,Jun-16,NaN,NaN,1609.832374,513.8733813,387.7661871,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736543,44,Jul,Jul-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736574,44,Aug,Aug-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736604,44,Sep,Sep-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736635,44,Oct,Oct-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736665,44,Nov,Nov-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736696,44,Dec,Dec-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736727,44,Jan,Jan-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736755,44,Feb,Feb-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736786,44,Mar,Mar-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736816,44,Apr,Apr-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736847,44,May,May-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736877,44,Jun,Jun-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,45,Jan,Jan-14,86,662,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735659,45,Feb,Feb-14,91,19977,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735690,45,Mar,Mar-14,83,44649,769.5100691,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735720,45,Apr,Apr-14,83,58728,744.946072,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735751,45,May,May-14,83,73195,774.2411166,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735781,45,Jun,Jun-14,83,63989,752.4040179,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735812,45,Jul,Jul-14,83,58427,777.4754464,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735843,45,Aug,Aug-14,83,50944,412.5086049,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735873,45,Sep,Sep-14,83,38951,331.1149306,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735904,45,Oct,Oct-14,83,17689,672.2317884,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735934,45,Nov,Nov-14,83,0,720.8638973,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735965,45,Dec,Dec-14,83,0,861.6084294,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735996,45,Jan,Jan-15,94,2455,749.9399847,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736024,45,Feb,Feb-15,100,19836,677.389526,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736055,45,Mar,Mar-15,93,34207,749.9399847,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736085,45,Apr,Apr-15,92,64774,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736116,45,May,May-15,92,79756,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736146,45,Jun,Jun-15,92,71362,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736177,45,Jul,Jul-15,92,58931,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736208,45,Aug,Aug-15,91,51471,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736238,45,Sep,Sep-15,90,44874,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736269,45,Oct,Oct-15,90,34651,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736299,45,Nov,Nov-15,90,24059,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736330,45,Dec,Dec-15,90,8011,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736361,45,Jan,Jan-16,101,0,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736390,45,Feb,Feb-16,106,17696,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736421,45,Mar,Mar-16,104,53645,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736451,45,Apr,Apr-16,98,NaN,NaN,NaN,NaN,NaN,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
736482,45,May,May-16,NaN,NaN,NaN,0,0,0,NaN,DX Bulk Tank + PHE (GW  SS/DS but only 1 stage used),DX,Yes,PHE GW Recycled
735631,46,Jan,Jan-14,152,12295,NaN,299.5386861,434.0064607,1019.777291,NaN,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735659,46,Feb,Feb-14,193,34514,3981.560268,463.0722098,521.0811314,1452.920357,1544.486569,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735690,46,Mar,Mar-14,200,94986,5515.152587,1189.599597,822.528605,1810.824202,1692.200184,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735720,46,Apr,Apr-14,200,109671,5411.178229,1546.573264,895.9326155,1617.083293,1351.589057,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735751,46,May,May-14,199,161426,5128.366252,1893.371573,956.6637311,1576.988639,701.3423098,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735781,46,Jun,Jun-14,199,117605,4701.694199,1766.613194,921.359083,1352.908301,660.8136204,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735812,46,Jul,Jul-14,198,109290,4714.666331,1873.229234,937.4867511,1270.079462,633.8708834,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735843,46,Aug,Aug-14,194,131778,4460.893849,1533.415087,942.0490084,1270.880269,714.5494841,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735873,46,Sep,Sep-14,180,80977,3962.75,1297.800625,782.6613732,1280.833275,601.4547264,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
735904,46,Oct,Oct-14,174,62531,3718.097043,1088.965793,645.6504202,1370.620497,612.8603325,Ice Bank + PHE (GW  SS),IB,Yes,PHE GW Recycled
